SCH_NAME,ADDRESSES,NCESSCH
TALOFOFO ELEMENTARY SCHOOL,"209 JOSE P. CRUZ ST., TALOFOFO, GU 96911",660000200063
TAMUNING ELEMENTARY SCHOOL,"554 CHALAN SAN ANTONIO RD., TAMUNING, GU 96911",660000200064
UPI ELEMENTARY SCHOOL,"1180 CHALAN PEDIRON LAGU, YIGO, GU 96929",660000200065
WETTENGEL ELEMENTARY SCHOOL,"479 WEST STA. MONICA AVE, DEDEDO, GU 96912",660000200066
AGUEDA JOHNSTON MIDDLE SCHOOL,"192 DERO DRIVE, ORDOT, GU 96924",660000200067
ASTUMBO MIDDLE SCHOOL,"389 CHALAN HACHON, DEDEDO, GU 96912",660000200068
F.B. LEON GUERRERO MIDDLE SCHOOL,"445 JUAN JACINTO ROAD, YIGO, GU 96929",660000200069
INARAJAN MIDDLE SCHOOL,"433 BELEN AVENUE, INARAJAN, GU 96916",660000200070
JOSE RIOS MIDDLE SCHOOL,"165 SPRUANCE DRIVE, PITI, GU 96925",660000200071
LUIS P. UNTALAN MIDDLE SCHOOL,"270 ROUTE 10, BARRIGADA, GU 96913",660000200072
OCEANVIEW MIDDLE SCHOOL,"184 ERSKIN DRIVE, AGAT, GU 96928",660000200073
VICENTE BENAVENTE MIDDLE SCHOOL,"288 WEST STA.MONICA AVE, DEDEDO, GU 96912",660000200074
GEORGE WASHINGTON HIGH SCHOOL,"298 G. WASHINGTON DR., MANGILAO, GU 96921",660000200075
JOHN F. KENNEDY HIGH SCHOOL,"331 N. MARINE DRIVE, TAMUNING, GU 96930",660000200076
OKKODO HIGH SCHOOL,"660 ROUTE 3, DEDEDO, GU 96929",660000200077
SIMON SANCHEZ HIGH SCHOOL,"395 JUAN JACINTO ROAD, YIGO, GU 96929",660000200078
SOUTHERN HIGH SCHOOL,"195 PALE FERDINAND, AGAT, GU 96915",660000200079
TIYAN HIGH SCHOOL,"500 MARINER AVENUE, BARRIGADA, GU 96929",660000200080
J.P. TORRES SUCCESS ACADEMY,"198 CHALAN PALE DUENAS, SANTA RITA, GU 96928",660000200082
EUGENIO MARIA DE HOSTOS,"CARR 181 BDA ROOSEVELT, SAN LORENZO, PR 754",720003000002
LUIS MUNOZ RIVERA,"CALLE LUIS MUNOZ RIVERA, SAN LORENZO, PR 754",720003000004
GENEROSO MORALES MUNOZ,"AVE JOSE DE DIEGO 58, SAN LORENZO, PR 754",720003000005
JOSE CAMPECHE,"CALLE EMILIO BUITRAGO, SAN LORENZO, PR 754",720003000006
INES M. MENDOZA DE MUNOZ MARIN,"CARR 156 KM 26 BO. PALOMAS SECTOR MANUEL ESPINA, COMERIO, PR 782",720003000007
20 DE SEPTIEMBRE DE 1988,"CARR ESTATAL 200 ESQ CARR ESTATAL 993, VIEQUES, PR 765",720003000010
SU JAGUAL ADENTRO,"CARR 181 RAMAL 765 KM 2 BO JAGUAL, SAN LORENZO, PR 754",720003000016
FELIPE COLON DIAZ,"CALLE MARIANO ABRIL, JUANA DIAZ, PR 795",720003000026
EL PARQUE,"CALLE 3 URB RAMOS ANTONINI, SAN LORENZO, PR 754",720003000027
QUEBRADA HONDA,"CARR 181 KM 10 RAMAL 913, SAN LORENZO, PR 754",720003000029
SU CARLOS ZAYAS,"CARR 916 KM 4 HM 4 CERRO GORDO, SAN LORENZO, PR 754",720003000030
ELEMENTAL URBANA,"CALLE DEL CARMEN FINAL BO PUEBLO, MOROVIS, PR 687",720003000031
FRANCISCO RIVERA CLAUDIO,"CARR 159KM 1 HM O AVE. COROZAL, MOROVIS, PR 687",720003000032
JAIME A. COLLAZO DEL RIO,"CARR 159 KM  O HM 7 AVE COROZAL BO PUEBLO, MOROVIS, PR 687",720003000033
ESPERANZA GONZALEZ,"CARR 159 KM 9 RAMAL 618 BO CUCHILLAS, MOROVIS, PR 687",720003000035
RUTHFORD B HAYES,"CALLE COMERCIO CARR 14, JUANA DIAZ, PR 795",720003000036
JUANA G AVILES (FRANQUEZ),"CARR 155 KM 2 HM 1 RAMAL 634 BO FRANQUEZ, MOROVIS, PR 687",720003000039
MANUEL ALONSO DIAZ TORRES,"CARR 155 KM 51 HM 7 BO TORRECILLAS, MOROVIS, PR 687",720003000042
RAMON TORRES RIVERA,"CARR 155 KM 5 HM 9 RAMAL 567 BO SAN LORENZO, MOROVIS, PR 687",720003000043
CARLOS ALVERIO PIMENTEL,"CARR 155 KM 1 HM 2 RAMAL 618, MOROVIS, PR 687",720003000044
SU JOSE R. BARRERAS,"CARR 159 KM 5 HM 6, MOROVIS, PR 687",720003000045
BARAHONA ELEMENTAL,"CARR 33 KM 4 HM O BO BARAHONA, MOROVIS, PR 687",720003000046
SU DAVID COLON VEGA,"CARR 617 KM 3 HM 1 RAMAL 6616 BO MOROVIS SUR, MOROVIS, PR 687",720003000047
ANGELICA GOMEZ DE BETANCOURT,"CARR 681 HM 3 BO ISLOTE, ARECIBO, PR 614",720003000048
FELIX ROSARIO RIOS,"CARR 639 KM 4 HM 1 BO SABANA HOYOS, ARECIBO, PR 614",720003000051
ANTONIO PAOLI,"CALLE REINA FINAL, PONCE, PR 731",720003000053
FRANCISCO GARCIA BOYRIE,"URB. COSTA AZUL CALLE 9, GUAYAMA, PR 785",720003000055
AUREA E. QUILES CLAUDIO,"CARR OCHOA 333 KM 5, GUANICA, PR 653",720003000059
FEDERICO ASENJO (PRE-TECNICA),"AVE BORINQUEN 32015 BO OBRERO, SAN JUAN, PR 915",720003000061
SU FEDERICO DEGETAU,"CARR 2 KM 68 BO SANTANA, ARECIBO, PR 612",720003000063
SU EUGENIO MARIA DE HOSTOS,"CARR 682 KM 7 HM 5 BO GARROCHALES, ARECIBO, PR 612",720003000065
HATO VIEJO CUMBRE,"CARR 632 KM 2 BO HATO VIEJO, CIALES, PR 638",720003000071
CRISTOBAL VICENS,"CARR 146 KM 26 BO CORDILLERA, CIALES, PR 638",720003000072
PESA PARCELAS,"CARR 149 KM 19 HM 1 BO PESAS SECTOR TORTUGUERO, CIALES, PR 638",720003000073
JUAN PONCE DE LEON (ESPECIALIZADA),"CARR 2 KM 7 HM 3 BO JUAN DOMINGO, GUAYNABO, PR 970",720003000076
CONCEPCION PEREZ HERNANDEZ,"CARR 149 KM 5 HM 5 RAMAL SANTA CLARA BO JAGUAR, CIALES, PR 638",720003000078
SU FRANCISCO SERRANO,"CARR 149 KM 20 HM 9 BO PESA, CIALES, PR 638",720003000079
SU TORIBIO RIVERA,"CARR 146 KM 14 HM 6 SEC SABANA BO FRONTON, CIALES, PR 638",720003000080
LORENZO COBALLES GANDIA,"CARR 130 KM. 0.1 SECT. LOS ALVAREZ, HATILLO, PR 659",720003000084
JOAQUIN RODRIGUEZ RUIZ,"CARR 130 RAMAL 491 BO NARANJITO, HATILLO, PR 659",720003000086
CARMEN NOELIA PERAZA TOLEDO,"CARR 492 KM 3 HM 1 BO CORCOVADOS, HATILLO, PR 659",720003000087
LUIS MUNOZ RIVERA,"CARR 130 KM 3 HM 5 BO CAPAEZ, HATILLO, PR 659",720003000088
ROSA E. MOLINARI,"CARR 130 KM 1 HATILLO PUEBLO, HATILLO, PR 659",720003000089
EUGENIO MARIA DE HOSTOS,"CARR 2 KM 84 HM 5 CALLE B BO CARRIZALES, HATILLO, PR 659",720003000090
SU RAFAEL ZAMOT CRUZ,"CARR 134 KM 27 HM 21 BO BAYANEY, HATILLO, PR 659",720003000092
TIMOTEO DELGADO,"CARR 130 KM 8 HM 3 BO PAJUIL, HATILLO, PR 659",720003000093
LUIS MELENDEZ RODRIGUEZ,"CARR 130 KM 11 HM 1 BO CAMPO ALEGRE, HATILLO, PR 659",720003000094
MARIA E. RODRIGUEZ,"AVE TNTE NELSON MARTINEZ ALTURAS DE FLAMBOYAN, BAYAMON, PR 960",720003000096
FRANCISCO MORALES,"CARR 152 CALLE GEORGETTI INTERIOR, NARANJITO, PR 719",720003000097
DR. PEDRO ALBIZU CAMPOS,"CARR 113 CALLE LINARES, QUEBRADILLAS, PR 678",720003000101
DON MANOLO RIVERA,"CARR 815 KM 1 HM 2 BO NUEVO, NARANJITO, PR 719",720003000103
BERNARDA ROBLES DE HEVIA,"CARR 167 KM 7 HM 7 BO PARCELAS, NARANJITO, PR 719",720003000104
ROSA LUZ ZAYAS (CEDRO ARRIBA),"CARR 809 KM 2 HM 9 BO CEDRO ARRIBA, NARANJITO, PR 719",720003000105
JOSEFINA MARRERO FEBUS (LOMAS VALLES),"CARR 164 KM 11 HM 2 BO LOMAS, NARANJITO, PR 719",720003000106
FELIPA SANCHEZ CRUZADO,"CARR 811 KM 5 HM 9 BO CEDRO ABAJO, NARANJITO, PR 719",720003000107
SU ADOLFO GARCIA,"CARR 165 KM 1 HM 9 BO LOMAS, NARANJITO, PR 719",720003000109
SU PEDRO FERNANDEZ,"CARR 152 KM 10 HM 5 BO CEDRO ARRIBA, NARANJITO, PR 719",720003000110
MATIAS GONZALEZ GARCIA,"CALLE ANDRES ARUZ RIVERA CARR 189, GURABO, PR 778",720003000112
MARGARITA RIVERA DE JANER,"CALLE SAN ANTONIO, GURABO, PR 778",720003000113
DANIEL DIAZ SANTANA (JAGUAS),"CARR 941 KM 5 HM 0 SECTOR LAS FLORES, GURABO, PR 778",720003000115
HATO NUEVO,"CARR 181 RAMAL 944 KM 2 HM 9 BO HATO NUEVO, GURABO, PR 778",720003000116
SU VIDAL SERRANO,"CARR 189 RAMAL 931 PARCELAS NAVARRO, GURABO, PR 778",720003000121
JOSE GUALBERTO PADILLA,"AVE CONSTITUCION BO COTTO, ARECIBO, PR 612",720003000123
JUANA COLON,"CARR 778 BDA. PASARELL. SECTOR INDUSTRIAL, COMERIO, PR 782",720003000126
JUAN ZAMORA,"CARR 780 KM 3 BO. DONA ELENA, COMERIO, PR 782",720003000127
ANGEL G QUINTERO ALFARO,"CARR 633 KM 4 HM 7 BO BARAHONA, MOROVIS, PR 687",720003000131
MARIA C. HUERTAS (LA PRIETA),"CARR 781 KM 1 HM 2 BO. CEDRITO SEC. LA PRIETA, COMERIO, PR 782",720003000132
HERMINIO SIERRA,"CARR 782 Km. 8 BO. NARANJO SECTOR EL VERDE, COMERIO, PR 782",720003000133
PINAS ARRIBA,"CARR 775 KM 4 HM 3 BO PINAS ARRIBA SECTOR LAS PARCELAS, COMERIO, PR 782",720003000136
ESCUELA ESPECIALIZADA EN BEISBOL-MANUEL CRUZ MACEIRA,"URB LA PLATA CALLE 6 BO PINAS ABAJO, COMERIO, PR 782",720003000137
VIRGINIA VAZQUEZ MENDOZA,"URB LA PLATA 11 CALLE JADE, CAYEY, PR 737",720003000138
LIDIA FIOL SCARANO,"CALLE 6 VILLA HUMACAO, HUMACAO, PR 792",720003000140
ESTEBAN ROSADO BAEZ,"CARR. 341 BO. MANI, MAYAGUEZ, PR 682",720003000142
SU RAMON ALEJANDRO AYALA,"CARR. 779 Km. 5 HM 3 BO PALOMAS, COMERIO, PR 782",720003000143
SU OSCAR PORRATA DORIA,"CARR 156 RAMAL 776 BO RIO HONDO I, COMERIO, PR 782",720003000144
SU MARIA C. SANTIAGO,"CARR 172 KM 1 HM 5 BO. NARANJO SECTOR SABANA, COMERIO, PR 782",720003000145
JESUS T. PINERO,"CALLE JOSE DE DIEGO FINAL SALIDA ARENAS, CIDRA, PR 739",720003000148
EDUCACION BILINGUE LUIS MUNOZ IGLESIAS,"URB FERNANDEZ CALLE  LUIS LUGO ESQ. HADDOCK, CIDRA, PR 739",720003000149
CLEMENCIA MELENDEZ,"CARR 173 KM 7 HM 9 BO RABANAL, CIDRA, PR 739",720003000151
SU CERTENEJAS II,"CARR 172 KM 8 HM 1 BO BAYAMON SECTOR CERTENEJAS I, CAYEY, PR 739",720003000157
DR. PEDRO ALBIZU CAMPOS,"CARR 156 RAMAL 794 BO.CAGUITAS SECTOR CAMINO VERDE, AGUAS BUENAS, PR 703",720003000159
BONIFACIO SANCHEZ  JIMENEZ (GANDARA),"CALLE SAN JOSE 119, AIBONITO, PR 705",720003000160
LEONCIO MELENDEZ,"DESVIO SUR ANIBAL GARCIA PENA, LAS PIEDRAS, PR 771",720003000161
SUP VOC MANUEL MEDIAVILLA,"58B CALLE CARRERAS PARQUE INDUSTRIAL, HUMACAO, PR 792",720003000162
LUIS SANTALIZ CAPESTANY,"BO MARAVILLA 134 CALLE MATIAS BRUGMAN, LAS MARIAS, PR 670",720003000165
RIO CANAS ABAJO,"CARR 351 INT 352 BO RIO CANAS, MAYAGUEZ, PR 682",720003000166
BELLAS ARTES DE PONCE (ESPECIALIZADA),"20 CALLE LOLITA TIZOL, PONCE, PR 731",720003000167
SU JUAN D. STUBBE,"CARR 787 KM 2 HM 9 BO. BAYAMON, CIDRA, PR 739",720003000168
SU PEDRO M. DOMINICCI,"CARR 171 KM 4 HM 4 BO. RINCON, CIDRA, PR 739",720003000169
SU PEDRO DIAZ FONSECA,"CARR 1 KM 49 HM 6 BO BEATRIZ, CAYEY, PR 739",720003000170
BENIGNO CARRION,"CALLE LUIS BARRERAS FINAL, CAYEY, PR 736",720003000172
EMERITA LEON ELEMENTAL,"URB VILLA VERDE 118 CALLE LUIS MORALES, CAYEY, PR 736",720003000174
MIGUEL MELENDEZ MUNOZ,"URB REPARTO MONTEBANCO CALLE D, CAYEY, PR 737",720003000175
BENIGNO FERNANDEZ GARCIA,"CALLE BARBOSA FINAL, CAYEY, PR 736",720003000176
BENJAMIN HARRISON,"249 AVE JOSE DE DIEGO, CAYEY, PR 736",720003000178
MIGUEL MELENDEZ MUNOZ,"AVE ANTONIO R BARCELO FRENTE CUC, CAYEY, PR 737",720003000179
FELIX LUCAS BENET,"JOSE DE DIEGO FINAL BO BUENAS VISTA, CAYEY, PR 736",720003000180
ELVIRA M. COLON NEGRON,"CALLE CELIS AGUILERA, SANTA ISABEL, PR 757",720003000182
JOSE GUALBERTO PADILLA,"CARR 1 KM 6 HM 8 BO PASTO VIEJO, CAYEY, PR 736",720003000183
CONSUELO LOPEZ BENET,"CALLE GREGORIO RIOS BO VEGAS, CAYEY, PR 736",720003000187
JUAN ANTONIO CORRETJER,"CARR 146 KM 2 BO CORDILLERA, CIALES, PR 638",720003000193
SANTIAGO R. PALMER SUPERIOR,"CARR 186 KM 5 HM 5, CAMUY, PR 627",720003000195
AGUSTIN FERNANDEZ COLON,"CARR 14 AVE ANTONIO R BARCELO BO MONTELLANO, CAYEY, PR 736",720003000198
SU EUGENIO MARIA DE HOSTOS,"CARR 14 KM 65 HM 3 BO TOITA, CAYEY, PR 736",720003000199
SU REXFORD G. TUGWELL,"CARR 15 INT 7737 BO SUMIDO, CAYEY, PR 736",720003000200
SU GERARDO SELLES SOLA,"CARR 184 KM 31 HM 3 BO GUAVATE, CAYEY, PR 736",720003000201
RUTH EVELYN CRUZ SANTOS,"CARR 171 Km 1.0 BO. SUD, CIDRA, PR 739",720003000203
CENTRO ADIEST. VOC. GABRIEL BIBILONI,"AVE ANTONIO R BARCELO ESQ EL VETERANO, CAYEY, PR 737",720003000204
FEDERICO DEGETAU II,"CALLE SAN JOSE ESQ. IGNACIO LOPEZ, AIBONITO, PR 705",720003000207
ALFONSO LOPEZ O'NEILL,"CARR 797 KM 2 HM 4 BO. JAGUEYES ABAJO, AGUAS BUENAS, PR 703",720003000213
RAMON LUIS RIVERA (JUAN ASENCIO),"CARR 156 RAMAL 790 EXT. 7790 BO. JUAN ASENCIO, AGUAS BUENAS, PR 703",720003000215
LUIS T BALINAS,"CARR. 174 KM 21 HM 5 BO MULA, AGUAS BUENAS, PR 703",720003000216
SU BAYAMONCITO,"CARR 156 KM 42 HM 3 BO. BAYAMONCITO, AGUAS BUENAS, PR 703",720003000224
CARMEN D ORTIZ ORTIZ (SU SUMIDERO),"CARR 173 KM7 KH0 BO SUMIDERO, AGUAS BUENAS, PR 703",720003000225
ROSA C. BENITEZ,"URB. VILLA DEL REY CALLE WINDSOR 1RA. SECCION, CAGUAS, PR 725",720003000227
CHARLES E. MINER,"URB VILLA NUEVA CALLE 25, CAGUAS, PR 727",720003000228
LUIS MUNOZ MARIN,"URB. BRISAS DEL TURABO MONSENOR BERRIOS FINAL, CAGUAS, PR 725",720003000229
JUSTINA VAZQUEZ MENDOZA,"URB MARIOLGA CALLE SAN ANTONIO ESQ SAN JOSE, CAGUAS, PR 725",720003000230
JOHN F. KENNEDY,"CALLE KINGSTON URB VILLA DEL REY, CAGUAS, PR 727",720003000231
ANTONIO S PEDREIRA (PRE-TEC),"CALLE 4 URB. VILLA DEL CARMEN, CAGUAS, PR 725",720003000232
HAYDEE CABALLERO,"URB VILLA DEL REY CALLE 12 A 4TA SECC, CAGUAS, PR 727",720003000233
HERMINIO W SANTAELLA,"CARR 14 BO LOS LLANOS, COAMO, PR 769",720003000237
CIPRIANO MANRIQUE,"CARR 765 KM3 HM 1 BO. BORINQUEN PARCELAS VIEJAS, CAGUAS, PR 725",720003000240
INSTITUTO LOAIZA CORDERO,"CALLE FERIA FINAL #1312, SAN JUAN, PR 910",720003000242
JOSE MERCADO (ESPECIALIZADA),"URB. JOSE MERCADO CALLE WOODROW WILSON, CAGUAS, PR 725",720003000243
JUAN NAVARRO,"CARR 172 KM 6 HM 2 SECTOR LA SIERRA BO CANABONCITO, CAGUAS, PR 725",720003000246
SALVADOR RODRIGUEZ,"CARR 7754 KM 4 HM 4 BO CANABONCITO ARRIBA, CAGUAS, PR 725",720003000248
CENTRO DE ADIESTRAMIENTO,"CARR 155 KM 6 HM 5 BO PUGNADO AFUERA, VEGA BAJA, PR 693",720003000249
LUIS MUNOZ GRILLO,"CARR 1 KM 47 BO. BEATRIZ, CAGUAS, PR 725",720003000250
SU MERCEDES PALMA,"CARR 765 KM 8 HM3 BO SAN SALVADOR SECTOR LA PLAZA, CAGUAS, PR 725",720003000251
SU SANDALIO MARCANO,"CARR 788 KM 6 HM 6 BO TOMAS DE CASTRO I, CAGUAS, PR 725",720003000252
DR. JUAN JOSE OSUNA,"CARR 1 KM 38 HM 5 BO. TURABO SECTOR VILLA ESPERA, CAGUAS, PR 725",720003000253
PETROAMERICA PAGAN,"CALLE MUNOZ RIVERA #14, BARRANQUITAS, PR 794",720003000254
STEPHEN S. HUSSE (LA VEGA),"CARR 711 KM O HM 3 BDA LA VEGA, BARRANQUITAS, PR 794",720003000255
PABLO COLON BERDECIA,"CALLE BARCELO FINAL SECTOR NUEVO, BARRANQUITAS, PR 794",720003000257
CANABON ABAJO,"CARR 172 KM 2.6 BO BARANCAS, BARRANQUITAS, PR 794",720003000258
INOCENCIO CINTRON ZAYAS,"CARR 771 KM 9 HM 2 SECTOR MANA ABAJO BO BARRANCA, BARRANQUITAS, PR 794",720003000259
EL FARALLON,"CARR 152 KM 7 HM 6 BO QUEBRADILLAS, BARRANQUITAS, PR 794",720003000260
PABLO FUENTES RIVERA,"CARR 770 KM 2 HM 1 SECTOR LA TORRE BO CANABON, BARRANQUITAS, PR 794",720003000261
SINFOROSO APONTE,"CARR 152 KM 3 HM 9 BO QUEBRADILLAS, BARRANQUITAS, PR 794",720003000262
JOSE COLON GONZALEZ,"CARR 156 KM 17 HM 7 SECTOR EL PORTON BO HONDURAS, BARRANQUITAS, PR 794",720003000263
ANTONIO VAZQUEZ RAMOS (SU LA LOMA),"CARR 156 KM 20 HM 1 BO QUEBRADA GRANDE, BARRANQUITAS, PR 794",720003000266
SU HELECHAL,"CARR 162 KM 7 HM 4 BO HELECHAL, BARRANQUITAS, PR 794",720003000267
FEDERICO DEGETAU (SU PALO HINCADO),"CARR 156 KM 11 HM 4 BO PALO HINCADO, BARRANQUITAS, PR 794",720003000268
RAMON T. RIVERA (SU LAJITA),"CARR 771 KM 5 HM 4 BO BARRANCAS, BARRANQUITAS, PR 794",720003000269
LUIS MUNOZ RIVERA,"65 FINAL CALLE MUNOZ RIVERA, CAGUAS, PR 725",720003000271
PAULA MOJICA,"CALLE ROBLE URB. VILLA TURABO, CAGUAS, PR 725",720003000272
DIEGO VAZQUEZ,"CALLE D FINAL BDA. MORALES, CAGUAS, PR 725",720003000274
MYRNA M. FUENTES,"CALLE 33 BONNEVILLE HEIGTS, CAGUAS, PR 725",720003000275
CONCEPCION MENDEZ CANO,"URB TURABO GARDENS CALLE 25 2DA SECC, CAGUAS, PR 725",720003000276
JARDINES DE CAGUAS,"URB. JARDINES DE CAGUAS CALLE G FINAL, CAGUAS, PR 727",720003000277
LUIS RAMOS GONZALEZ,"AVE GAUTIER BENITEZ FINAL, CAGUAS, PR 725",720003000278
GERARDO SELLES SOLA,"AVE JOSE MERCADO URB EL VERDE, CAGUAS, PR 725",720003000279
JOSE GAUTIER BENITEZ,"CALLE GAUTIER BENITEZ ESQ. CRISTOBAL COLON, CAGUAS, PR 725",720003000280
REPUBLICA DE COSTA RICA,"390CALLE HECTOR R BUNKER, CAGUAS, PR 725",720003000281
OSCAR L BUNKER,"CARR 784 KM 0 HM 2 BO CANABONCITO SECTOR GARCIA, CAGUAS, PR 725",720003000286
BENITA GONZALEZ QUINONES,"URB. JOSE DELGADO CALLE 5, CAGUAS, PR 725",720003000288
PEDRO MILLAN RIVERA,"Y 6 CALLE 7 URB RES BAIROA, CAGUAS, PR 725",720003000289
PEPITA GARRIGA,"CALLE ESMERALDA #1 ESQ CORAL, CAGUAS, PR 725",720003000290
ABELARDO DIAZ MORALES,"URB. SANTA ELVIRA CALLE SANTA GERTRUDIS, CAGUAS, PR 726",720003000291
NICOLAS AGUAYO ALDEA,"13 CALLE RAFAEL CORDERO URB. BORINQUEN, CAGUAS, PR 725",720003000295
MANUELA TORO MORICE,"URB. CAGUAS NORTE 5 CALLE ESTANBUR, CAGUAS, PR 725",720003000296
AMALIA H. MANGUAL,"CARR 175 KM 2 HM 2 BO SAN ANTONIO, CAGUAS, PR 725",720003000299
FRANCISCO VALDES ROLA,"CARR 798 KM 12 HM 5 BO. RIO CANAS, CAGUAS, PR 725",720003000301
JESUS T. PINERO,"CARR 795 KM 0 HM 2 BO. LA BARRA, CAGUAS, PR 725",720003000302
JOSE F. CINTRON Y ANEXO,"CALLE JOSE F CINTRON FINAL, YABUCOA, PR 767",720003000303
PETRA CORRETJER DE ONEILL,"CARR 670 KM 2 HM 7, MANATI, PR 674",720003000304
TEODORO AGUILAR MORA,"CALLE MENDEZ, YABUCOA, PR 767",720003000306
CARMEN CASASUS MARTI (ELEM URBANA),"CARR. 405 KM.0 HM. 9 BO. CARRERAS, ANASCO, PR 610",720003000308
SU URBANA SALINAS,"CARR 3 SALIDA HACIA GUAYAMA SANTOS P. AMADO FINAL, SALINAS, PR 751",720003000310
DRA. MARIA T DELGADO DE MARCANO,"CARR 9929 KM 0 HM 2 BO FLORIDA, SAN LORENZO, PR 754",720003000311
JUAN B. HUYKE,"BO JUAN MARTIN VILLA, YABUCOA, PR 767",720003000312
CASIANO CEPEDA PRE VOCACIONAL,"CARR 959 KM 2 BO CIENAGA ALTA, RIO GRANDE, PR 745",720003000313
ESCUELA DE BELLAS ARTES (ESPECIALIZADA),"CARR 662 SECT LOS LLANOS BO SANTANA, ARECIBO, PR 614",720003000314
MARTA SANCHEZ (GUAYABO),"CARR 900 BO GUAYABO, YABUCOA, PR 767",720003000315
ROSA SANCHEZ VARGAS,"BO CALABAZA ABAJO, YABUCOA, PR 767",720003000317
JAIME C. RODRIGUEZ,"CARR 900 URB JAIME C RODRIGUEZ, YABUCOA, PR 767",720003000320
CRISTOBAL DEL CAMPO,"CARR 962 KM 2 HM 4 BO LIMONES, YABUCOA, PR 767",720003000323
SU ANDRES SANDIN MARTINEZ,"CARR 906 KM 2.5 BO AGUACATE, YABUCOA, PR 767",720003000324
SU MARCOS SANCHEZ,"CARR 182 KM 12 HM 3 BO GUAYABOTA, YABUCOA, PR 767",720003000325
SU JESUS T SANABRIA CRUZ,"CARR 3 RUTA 905, YABUCOA, PR 767",720003000327
SU ROGELIO ROSADO (SU PLAYITA),"RUTA 900 KM 4.5, YABUCOA, PR 767",720003000328
SU ASUNCION LUGO,"CARR 701 BO CAMINO NUEVO, YABUCOA, PR 767",720003000329
SU MANUEL ORTIZ,"CARR 902 KM 5 HM 8 BO JACANAS ABAJO, YABUCOA, PR 767",720003000330
MANUEL RAMOS HERNANDEZ,"CARR 2 KM 101 HM 3, QUEBRADILLAS, PR 678",720003000331
GERMAN RIECKEHOFF,"BO. PUEBLO NUEVO, VIEQUES, PR 765",720003000335
JUANITA RIVERA ALBERT,"COMUNIDAD ESPERANZA PARCELAS NUEVAS KM3 HM2 INT., VIEQUES, PR 765",720003000337
PLAYA GRANDE,"CARR. ESTATAL 993 KM1 HM 3, VIEQUES, PR 765",720003000339
LUIS F. CRESPO (SUP. NUEVA),"CARR 486 KM 3 BO PUENTE, CAMUY, PR 627",720003000340
ADRIANNE SERRANO,"CARR ESTATAL 201 KM 5 HM 4 BARRIO PUERTO REAL, VIEQUES, PR 765",720003000343
ANTERA ROSADO FUENTES,"CALLE 19 URB VILLAS DE RIO GRANDE, RIO GRANDE, PR 745",720003000345
