SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Rohr (Fred H.) Elementary,"1540 Malta Ave., Chula Vista, CA 91911",60861000875,,1
Rosebank Elementary,"80 Flower St., Chula Vista, CA 91911",60861000876,,1
Silver Wing Elementary,"3730 Arey Dr., San Diego, CA 92154",60861000877,,1
Sunnyside Elementary,"5430 San Miguel Rd., Bonita, CA 91902",60861000878,,1
Tiffany (Burton C.) Elementary,"1691 Elmhurst St., Chula Vista, CA 91913",60861000879,,1
Valle Lindo Elementary,"1515 Oleander Ave., Chula Vista, CA 91911",60861000880,,1
Valley Vista Elementary,"3724 Valley Vista Way, Bonita, CA 91902",60861000881,,1
Vista Square Elementary,"540 G St., Chula Vista, CA 91910",60861000882,,1
Discovery Charter,"1100 Camino Biscay, Chula Vista, CA 91910",60861002633,,1
Olympic View Elementary,"1220 S. Greensview Dr., Chula Vista, CA 91915",60861005253,,1
Casillas (Joseph) Elementary,"1130 E. J St., Chula Vista, CA 91910",60861007646,,1
Chula Vista Learning Community Charter,"590 K St., Chula Vista, CA 91911",60861007649,,1
Otay Elementary,"1651 Albany Ave., Chula Vista, CA 91911",60861007680,,1
Marshall (Thurgood) Elementary,"2295 MacKenzie Creek Rd., Chula Vista, CA 91914",60861008298,,1
Arroyo Vista Charter,"2491 Sch House Rd., Chula Vista, CA 91915",60861008299,,1
Chula Vista Hills Elementary,"980 Buena Vista Way, Chula Vista, CA 91910",60861009350,,1
EastLake Elementary,"1955 Hillside Dr., Chula Vista, CA 91913",60861009529,,1
Clear View,"455 Windrose Way, Chula Vista, CA 91910",60861010307,,1
Heritage Elementary,"1450 Santa Lucia Rd., Chula Vista, CA 91913",60861010376,,1
McMillin (Corky) Elementary,"1201 Santa Cora Ave., Chula Vista, CA 91913",60861010377,,1
Liberty Elementary,"2175 Proctor Valley Rd., Chula Vista, CA 91914",60861011125,,1
Salt Creek Elementary,"1055 Hunte Pkwy., Chula Vista, CA 91914",60861011126,,1
Veterans Elementary,"1550 Magdalena Ave., Chula Vista, CA 91913",60861011127,,1
Hedenkamp (Anne and William) Elementary,"930 E. Palomar, Chula Vista, CA 91913",60861011227,,1
Wolf Canyon Elementary,"1950 Wolf Canyon Loop, Chula Vista, CA 91913",60861011875,,1
Leonardo da Vinci Health Sciences Charter,"229 E. Naples, Chula Vista, CA 91911",60861012425,,1
Howard Gardner Community Charter,"647 E St., Chula Vista, CA 91910",60861012866,,1
Camarena (Enrique S.) Elementary,"1650 Explr Falls Dr., Chula Vista, CA 91915",60861013096,,1
Muraoka (Saburo) Elementary,"1644 Santa Alexia Ave., Chula Vista, CA 91915",60861014127,,1
Special Education Preschool,"84 E. J St. Rm. 301, Chula Vista, CA 91910",60861014135,,1
Cienega Elementary,"11936 Cienega Rd., Hollister, CA 95023",60864000883,,1
Cinnabar Charter,"286 Skillman Ln., Petaluma, CA 94952",60870000884,,1
Cinnabar Elementary,"286 Skillman Ln., Petaluma, CA 94952",60870013043,,1
Chaparral Elementary,"451 Chaparral Dr., Claremont, CA 91711",60876000886,,1
Claremont High,"1601 N. Indian Hill Blvd., Claremont, CA 91711",60876000887,,1
Condit Elementary,"1750 N. Mountain Ave., Claremont, CA 91711",60876000888,,1
Danbury Special Education,"1745 Lynoak Dr., Claremont, CA 91711",60876000889,,1
El Roble Intermediate,"665 N. Mountain Ave., Claremont, CA 91711",60876000890,,1
Mountain View Elementary,"851 Santa Clara Ave., Claremont, CA 91711",60876000891,,1
Oakmont Elementary,"120 W. Green St., Claremont, CA 91711",60876000892,,1
San Antonio High (Continuation),"125 W. San Jose Ave., Claremont, CA 91711",60876000893,,1
Sumner Elementary,"1770 Sumner Ave., Claremont, CA 91711",60876000894,,1
Sycamore Elementary,"225 W. Eighth St., Claremont, CA 91711",60876000895,,1
Vista del Valle Elementary,"550 Vista Dr., Claremont, CA 91711",60876000896,,1
Community Day,"125 W. San Jose Ave., Claremont, CA 91711",60876008015,,1
Clay Elementary,"12449 S. Smith Ave., Kingsburg, CA 93631",60885000897,,1
Clear Creek Elementary,"17700 McCt.ney Rd., Grass Valley, CA 95949",60888000898,,1
Cloverdale High,"509 N. Cloverdale Blvd., Cloverdale, CA 95425",60897000899,,1
Jefferson Elementary,"315 N. St., Cloverdale, CA 95425",60897000900,,1
Johanna Echols-Hansen High (Continuation),"322 N. Washington St., Cloverdale, CA 95425",60897000901,,1
Washington,"129 S. Washington St., Cloverdale, CA 95425",60897000902,,1
Eagle Creek,"322 N. Washington St., Cloverdale, CA 95425",60897011806,,1
Buchanan High,"1560 N. Minnewawa Ave., Clovis, CA 93611",60903000367,,1
Clark Intermediate,"902 Fifth St., Clovis, CA 93612",60903000903,,1
Clovis High,"1055 Fowler Ave., Clovis, CA 93611",60903000904,,1
Clovis West High,"1070 E. Teague Ave., Fresno, CA 93720",60903000906,,1
Cole Elementary,"615 W. Stuart Ave., Clovis, CA 93612",60903000907,,1
Dry Creek Elementary,"1273 N. Armstrong Ave., Clovis, CA 93619",60903000908,,1
Fort Washington Elementary,"960 E. Teague Ave., Fresno, CA 93720",60903000909,,1
Gateway High (Continuation),"1550 Herndon Ave., Clovis, CA 93611",60903000910,,1
Jefferson Elementary,"1880 Fowler Ave., Clovis, CA 93611",60903000911,,1
Lincoln Elementary,"774 E. Alluvial Ave., Fresno, CA 93720",60903000913,,1
Miramonte Elementary,"1590 Bellaire Ave., Clovis, CA 93611",60903000914,,1
Nelson Elementary,"1336 W. Spruce Ave., Pinedale, CA 93650",60903000915,,1
Sierra Vista Elementary,"510 Barstow Ave., Clovis, CA 93612",60903000916,,1
Tarpey Elementary,"2700 Minnewawa Ave., Clovis, CA 93612",60903000917,,1
Temperance-Kutner Elementary,"1448 N. Armstrong Ave., Fresno, CA 93727",60903000918,,1
Weldon Elementary,"150 DeWitt Ave., Clovis, CA 93612",60903000919,,1
Garfield Elementary,"1315 N. Peach Ave., Clovis, CA 93611",60903001982,,1
Maple Creek Elementary,"2025 E. Teague Ave., Fresno, CA 93720",60903004482,,1
Cedarwood Elementary,"2851 Palo Alto Ave., Clovis, CA 93611",60903005744,,1
Copper Hills Elementary,"1881 E. Plymouth Ave., Fresno, CA 93720",60903005747,,1
Clovis East High,"2940 Leonard Ave., Clovis, CA 93611",60903007959,,1
Clovis Elementary,"1100 Armstrong Ave., Clovis, CA 93611",60903007960,,1
Reyburn Intermediate,"2901 DeWolf Ave., Clovis, CA 93611",60903007961,,1
Mountain View Elementary,"2002 E. Alluvial Ave., Fresno, CA 93720",60903008125,,1
Century Elementary,"965 N. Sunnyside Ave., Clovis, CA 93611",60903008466,,1
Kastner Intermediate,"7676 N. First St., Fresno, CA 93720",60903008810,,1
Mickey Cox Elementary,"2191 Sierra Ave., Clovis, CA 93611",60903008811,,1
Gettysburg Elementary,"2100 Gettysburg Ave., Clovis, CA 93611",60903009127,,1
Fancher Creek Elementary,"5948 E. Tulare Ave., Fresno, CA 93727",60903009530,,1
Valley Oak Elementary,"465 E. Chaplain Dr., Fresno, CA 93720",60903009531,,1
Enterprise Alternative,"1550 Herndon Ave., Clovis, CA 93611",60903009760,,1
Pinedale Elementary,"7171 Sugar Pine Ave., Pinedale, CA 93650",60903009761,,1
Red Bank Elementary,"1454 Locan Ave., Clovis, CA 93611",60903009762,,1
Alta Sierra Intermediate,"380 W. Teague Ave., Clovis, CA 93611",60903010202,,1
Liberty Elementary,"1250 E. Liberty Hill Dr., Fresno, CA 93720",60903010203,,1
Riverview Elementary,"2491 E. Behymer Ave., Fresno, CA 93720",60903010483,,1
Freedom Elementary,"2955 Gettysburg Ave., Clovis, CA 93611",60903010484,,1
James S. Fugman Elementary,"10825 N. Cedar Ave., Fresno, CA 93730",60903010771,,1
Woods (Harold L.) Elementary,"700 Teague Ave., Clovis, CA 93619",60903010772,,1
Clovis Community Day Elementary,"1665 David E. Cook Way, Clovis, CA 93611",60903011359,,1
Clovis Community Day Secondary,"1655 David E. Cook Way, Clovis, CA 93611",60903011586,,1
Reagan Elementary,"3701 Ashlan Ave., Clovis, CA 93619",60903011587,,1
Clovis North High,"2770 E. International Ave., Fresno, CA 93730",60903011855,,1
Granite Ridge Intermediate,"2770 E. International Ave., Fresno, CA 93730",60903012015,,1
Bud Rank Elementary,"3650 Powers Ave., Clovis, CA 93619",60903012029,,1
Clovis Online Charter,"1655 David E Cook Way, Clovis, CA 93611",60903012267,,1
Roger S. Oraze Elementary,"3468 N. Armstrong Ave., Fresno, CA 93727",60903012798,,1
Virginia R. Boris Elementary,"7071 E. Clinton Ave., Fresno, CA 93727",60903013977,,1
Coachella Valley High,"83-800 Airport Blvd., Thermal, CA 92274",60907000920,,1
Valle del Sol Elementary,"51-433 Ed Way, Coachella, CA 92236",60907000921,,1
John Kelley Elementary,"87-163 Center St., Thermal, CA 92274",60907000922,,1
La Familia Continuation High,"56-615 Olive St., Thermal, CA 92274",60907000923,,1
Mecca Elementary,"65250 Coahuilla St., Mecca, CA 92254",60907000924,,1
Oasis Elementary,"88175 74th Ave., Thermal, CA 92274",60907000925,,1
Palm View Elementary,"1390 Seventh St., Coachella, CA 92236",60907000926,,1
Peter Pendleton Elementary,"84-750 Calle Rojo, Coachella, CA 92236",60907000927,,1
Sea View Elementary,"2467 Sea Shore Ave., Salton City, CA 92275",60907000928,,1
Valley View Elementary,"85-270 Valley Rd., Coachella, CA 92236",60907000929,,1
Westside Elementary,"82-225 Airport Blvd., Thermal, CA 92274",60907000930,,1
Cahuilla Desert Academy Junior High,"82-489 Ave. 52, Coachella, CA 92236",60907005008,,1
Saul Martinez Elementary,"65-705 Johnson St., Mecca, CA 92254",60907007604,,1
West Shores High,"2381 Shore Hawk Ave., Salton City, CA 92275",60907007685,,1
Mountain Vista Elementary,"49-750 Hjorth St., Indio, CA 92201",60907008563,,1
Cesar Chavez Elementary,"49-601 Avenida de Oro, Coachella, CA 92236",60907009764,,1
Toro Canyon Middle,"86-150 Ave. 66, Thermal, CA 92274",60907011174,,1
Desert Mirage High,"86-150 Ave. 66, Thermal, CA 92274",60907011175,,1
Las Palmitas Elementary,"86-150 Ave. 66, Thermal, CA 92274",60907011176,,1
Coral Mountain Academy,"51-375 Van Buren St., Coachella, CA 92236",60907011720,,1
Bobby Duke Middle,"85-358 Bagdad Ave., Coachella, CA 92236",60907011969,,1
Coachella Valley USD Special Ed PreK,"87-225 Church St., Thermal, CA 92274",60907012593,,1
NOVA Academy - Coachella,"52-780 Frederick St., Coachella, CA 92236",60907012684,,1
Sunset Elementary,"985 Sunset Ave., Coalinga, CA 93210",60912000931,,1
Coalinga High,"750 Van Ness Ave., Coalinga, CA 93210",60912000933,,1
Huron Elementary,"36131 N St., Huron, CA 93234",60912000934,,1
Cambridge High,"516 Baker St., Coalinga, CA 93210",60912000935,,1
Huron Middle,"16875 Fourth St., Huron, CA 93234",60912005748,,1
Coalinga Middle,"265 Cambridge Ave., Coalinga, CA 93210",60912007686,,1
Miles W. Culwell Community Day,"275 Cambridge Ave., Coalinga, CA 93210",60912008696,,1
Chesnut High (Continuation),"16673 Palmer, Huron, CA 93234",60912010205,,1
Henry F. Bishop Elementary,"1501 Sunset Ave., Coalinga, CA 93210",60912010206,,1
Annie E. Cheney Kindergarten,"149 Adams St., Coalinga, CA 93210",60912010207,,1
Nell Dawson Elementary,"1303 Sunset Ave., Coalinga, CA 93210",60912010208,,1
Coffee Creek Elementary,"Coffee Creek Rd. & Ridgewood R, Coffee Creek, CA 96091",60924000938,,1
Cold Spring Elementary,"2243 Sycamore Canyon Rd., Santa Barbara, CA 93108",60927000939,,1
Colfax Elementary,"24825 Ben Taylor Rd., Colfax, CA 95713",60930000940,,1
Santa Ynez Elementary,"3325 Pine St., Santa Ynez, CA 93460",60933000942,,1
College Elementary,"3525 Pine St., Santa Ynez, CA 93460",60933007425,,1
Santa Ynez Valley Charter,"3525 Pine St., Santa Ynez, CA 93460",60933010398,,1
Bloomington High,"10750 Laurel Ave., Bloomington, CA 92316",60939000944,,1
Joe Baca,"1640 S. Lilac Ave., Bloomington, CA 92316",60939000945,,1
Colton High,"777 W. Valley Blvd., Colton, CA 92324",60939000946,,1
Colton Middle,"670 W. Laurel St., Colton, CA 92324",60939000947,,1
Crestmore Elementary,"18870 Jurupa Ave., Bloomington, CA 92316",60939000948,,1
Grand Terrace Elementary,"12066 Vivienda Ave., Grand Terrace, CA 92313",60939000949,,1
Ulysses Grant Elementary,"550 W. Olive St., Colton, CA 92324",60939000950,,1
Abraham Lincoln Elementary,"444 E. Olive St., Colton, CA 92324",60939000951,,1
Mary B. Lewis Elementary,"18040 San Bernardino Ave., Bloomington, CA 92316",60939000952,,1
William McKinley Elementary,"600 W. Johnston St., Colton, CA 92324",60939000953,,1
Paul Rogers Elementary,"955 W. Laurel St., Colton, CA 92324",60939000954,,1
Ruth Grimes Elementary,"1609 Spruce Ave., Bloomington, CA 92316",60939000955,,1
Slover Mountain High (Continuation),"325 Hermosa St., Colton, CA 92324",60939000956,,1
Terrace Hills Middle,"22579 DeBerry St., Grand Terrace, CA 92313",60939000957,,1
Terrace View Elementary,"22731 Grand Terrace Rd., Grand Terrace, CA 92313",60939000958,,1
Walter Zimmerman Elementary,"11050 Linden Ave., Bloomington, CA 92316",60939000959,,1
Woodrow Wilson Elementary,"750 S. Eighth St., Colton, CA 92324",60939000960,,1
Ruth O. Harris Middle,"11150 Alder Ave., Bloomington, CA 92316",60939002599,,1
Michael D'Arcy Elementary,"11645 Elm Ave., Fontana, CA 92337",60939006353,,1
Alice Birney Elementary,"1050 E. Olive St., Colton, CA 92324",60939007687,,1
Washington High,"900 E. C St., Colton, CA 92324",60939008126,,1
Gerald A. Smith Elementary,"9551 Linden Ave., Bloomington, CA 92316",60939008127,,1
Reche Canyon Elementary,"3101 Canyon Vista Dr., Colton, CA 92324",60939009352,,1
Jurupa Vista Elementary,"15920 Village Dr. E., Fontana, CA 92337",60939009767,,1
Cooley Ranch Elementary,"1000 S. Cooley Dr., Colton, CA 92324",60939010300,,1
Sycamore Hills Elementary,"11036 Mahogany Dr., Fontana, CA 92337",60939010608,,1
Grand Terrace High Sch at the Ray Abril Jr. Edal Complex,"21810 Main St., Grand Terrace, CA 92313",60939012987,,1
San Salvador Preschool,"471 Agua Mansa Rd., Colton, CA 92324",60939014182,,1
Columbia Elementary,"10142 Old Oregon Trail, Redding, CA 96003",60945000961,,1
Mountain View Middle,"675 Shasta View Dr., Redding, CA 96003",60945008635,,1
Columbia-East Valley K-6 Community Day,"675 Shasta View Dr., Redding, CA 96003",60945011272,,1
Redding School of the Arts,"955 Inspiration Pl., Redding, CA 96003",60945014024,,1
Columbia Elementary,"22540 Parrotts Ferry Rd., Columbia, CA 95310",60948000962,,1
Springfield Community Day,"22540 Parrotts Ferry Rd., Columbia, CA 95310",60948008428,,1
Columbine Elementary,"2240 Rd. 160, Delano, CA 93215",60951000965,,1
Colusa High,"901 Colus Ave., Colusa, CA 95932",60957000966,,1
George T. Egling Middle,"813 Webster St., Colusa, CA 95932",60957000967,,1
James M. Burchfield Primary,"400 Fremont St., Colusa, CA 95932",60957000968,,1
Colusa Alternative Home,"745 10th St., Colusa, CA 95932",60957004434,,1
Colusa Alternative High (Continuation),"901 Colus Ave., Colusa, CA 95932",60957008128,,1
Anderson Elementary,"2210 E. 130th St., Compton, CA 90222",60962000969,,1
Ralph Bunche Elementary,"16223 S. Haskins Ln., Carson, CA 90746",60962000970,,1
Bunche Middle,"12338 Mona Blvd., Compton, CA 90220",60962000971,,1
Bursch Elementary,"2505 W. 156th St., Compton, CA 90220",60962000972,,1
Carver Elementary,"1425 E. 120th St., Los Angeles, CA 90059",60962000974,,1
Centennial High,"2606 N. Central Ave., Compton, CA 90222",60962000975,,1
Compton High,"601 S. Acacia St., Compton, CA 90220",60962000976,,1
Dickison Elementary,"905 N. Aranbe St., Compton, CA 90220",60962000977,,1
Dominguez High,"15301 S. San Jose Ave., Compton, CA 90221",60962000978,,1
Ronald E. McNair Elementary,"1450 W. El Segundo Ave., Compton, CA 90222",60962000979,,1
Emerson Elementary,"1011 E. Caldwell St., Compton, CA 90221",60962000980,,1
Foster Elementary,"1620 N. Pannes St., Compton, CA 90221",60962000982,,1
Jefferson Elementary,"2508 E. 133rd St., Compton, CA 90222",60962000983,,1
Kelly Elementary,"2320 E. Alondra Blvd., Compton, CA 90221",60962000984,,1
Robert F. Kennedy Elementary,"1305 S. Oleander St., Compton, CA 90220",60962000985,,1
Martin Luther King Elementary,"2270 E. 122nd St., Compton, CA 90222",60962000986,,1
Laurel Street Elementary,"1321 W. Laurel St., Compton, CA 90220",60962000987,,1
Longfellow Elementary,"1101 S. Dwight St., Compton, CA 90220",60962000989,,1
Mayo Elementary,"915 N. Mayo Ave., Compton, CA 90221",60962000990,,1
McKinley Elementary,"14431 Stanford Ave., Compton, CA 90220",60962000991,,1
Roosevelt Elementary,"700 N. Bradfield Ave., Compton, CA 90221",60962000993,,1
Roosevelt Middle,"1200 E. Alondra Blvd., Compton, CA 90221",60962000994,,1
Rosecrans Elementary,"1301 N. Acacia Ave., Compton, CA 90227",60962000995,,1
Tibby Elementary,"1400 W. Poplar St., Compton, CA 90220",60962000996,,1
Walton Middle,"900 W. Greenleaf Ave., Compton, CA 90220",60962001000,,1
Washington Elementary,"1421 N. Wilmington Ave., Compton, CA 90222",60962001001,,1
Whaley Middle,"14401 S. Gibson Ave., Compton, CA 90221",60962001002,,1
Willowbrook Middle,"2601 N. Wilmington Ave., Compton, CA 90222",60962001003,,1
Cesar Chavez Continuation High,"12501 N. Wilmington, Compton, CA 90222",60962002220,,1
Enterprise Middle,"2600 W. Compton Blvd., Compton, CA 90220",60962004608,,1
Compton Community Day High,"2300 W. Caldwell St, Compton, CA 90220",60962007148,,1
Thurgood Marshall,"12501 N. Wilmington, Compton, CA 90220",60962007149,,1
Compton Community Day Middle,"2300 W. Caldwell St., Compton, CA 90220",60962007158,,1
Davis Middle,"621 W. Poplar St., Compton, CA 90220",60962007272,,1
Clinton William Jefferson,"6500 Compton Blvd., Compton, CA 90221",60962011323,,1
Today's Fresh Start-Compton,"4476 Crenshaw Blvd., Los Angeles, CA 90043",60962011336,,1
Celerity Achernar Charter,"310 E. El Segundo Blvd., Compton, CA 90222",60962012925,,1
Compton Early College High,"2601 N. Wilmington Ave., Compton, CA 90222",60962013944,,1
Acacia Elementary,"55 Norman Ave., Thousand Oaks, CA 91360",60964001004,,1
Aspen Elementary,"1870 Oberlin Ave., Thousand Oaks, CA 91360",60964001005,,1
Banyan Elementary,"1120 Knollwood Dr., Newbury Park, CA 91320",60964001006,,1
Colina Middle,"1500 E. Hillcrest Dr., Thousand Oaks, CA 91362",60964001007,,1
Conejo Elementary,"280 N. Conejo Sch Rd., Thousand Oaks, CA 91362",60964001008,,1
Conejo Valley High (Continuation),"1400 E. Janss Rd., Thousand Oaks, CA 91362",60964001010,,1
Cypress Elementary,"4200 Kimber Dr., Newbury Park, CA 91320",60964001011,,1
Glenwood Elementary,"1135 Windsor Dr., Thousand Oaks, CA 91360",60964001012,,1
Ladera Elementary,"1211 Calle Almendro, Thousand Oaks, CA 91360",60964001014,,1
Los Cerritos Middle,"2100 Avenida de las Flores, Thousand Oaks, CA 91362",60964001015,,1
Madrona Elementary,"612 Camino Manzanas, Thousand Oaks, CA 91360",60964001016,,1
Maple Elementary,"3501 Kimber Dr., Newbury Park, CA 91320",60964001018,,1
Newbury Park High,"456 N. Reino Rd., Newbury Park, CA 91320",60964001020,,1
Redwood Middle,"233 W. Gainsborough Rd., Thousand Oaks, CA 91360",60964001022,,1
Sequoia Middle,"2855 Borchard Rd., Newbury Park, CA 91320",60964001023,,1
Thousand Oaks High,"2323 N. Moorpark Rd., Thousand Oaks, CA 91360",60964001024,,1
Walnut Elementary,"581 Dena Dr., Newbury Park, CA 91320",60964001027,,1
Weathersfield Elementary,"3151 Darlington Dr., Thousand Oaks, CA 91360",60964001029,,1
Westlake Elementary,"1571 E. Potrero Rd., Westlake Village, CA 91361",60964001030,,1
Westlake High,"100 N. Lakeview Canyon Rd., Westlake Village, CA 91362",60964001031,,1
Westlake Hills Elementary,"3333 Med Bow Ct., Westlake Village, CA 91362",60964001032,,1
Wildwood Elementary,"620 W. Velarde Dr., Thousand Oaks, CA 91360",60964001033,,1
Lang Ranch,"2450 Whitechapel Pl., Thousand Oaks, CA 91362",60964007933,,1
Sycamore Canyon,"4601 Via Rio, Newbury Park, CA 91320",60964010454,,1
Env Acad of Research Tech and Earth Scis,"2626 Michael Dr., Newbury Park, CA 91320",60964012393,,1
Century Academy,"1025 Old Farm Sch Rd., Thousand Oaks, CA 91360",60964012664,,1
University Center Preschool,"2801 Atlas Ave., Thousand Oaks, CA 91360",60964012840,,1
Whale Gulch Elementary,"76811 Usal Rd., Whitethorn, CA 95589",60966500669,,1
Leggett Valley High,"1 Sch Way, Leggett, CA 95585",60966509665,,1
Leggett Valley Elementary,"1 Sch Way, Leggett, CA 95585",60966509671,,1
Whale Gulch High,"76811 Usal Rd., Whitethorn, CA 95589",60966510258,,1
Corcoran High,"1100 Letts Ave., Corcoran, CA 93212",60969001035,,1
John C. Fremont Elementary,"1900 Bell Ave., Corcoran, CA 93212",60969001036,,1
John Muir Middle,"707 Letts Ave., Corcoran, CA 93212",60969001037,,1
Mark Twain Elementary,"1500 Oregon Ave., Corcoran, CA 93212",60969001039,,1
Bret Harte Elementary,"1300 Letts Ave., Corcoran, CA 93212",60969008814,,1
Kings Lake Education Center,"1128 S. Dairy Ave., Corcoran, CA 93212",60969011284,,1
Corcoran Academy,"1128 Dairy Ave., Corcoran, CA 93212",60969011955,,1
Mission Community Day,"1128 S. Dairy Ave., Corcoran, CA 93212",60969012716,,1
Maywood Middle,"1666 Marguerite Ave., Corning, CA 96021",60978001040,,1
Olive View Elementary,"1402 Fig St., Corning, CA 96021",60978001041,,1
West Street Elementary,"900 W. St., Corning, CA 96021",60978001042,,1
Rancho Tehama Elementary,"17357 Stagecoach Rd., Corning, CA 96021",60978004178,,1
Columbia Academy,"1785 Columbia Ave., Corning, CA 96021",60978007459,,1
Woodson Elementary,"N 150 Toomes Ave., Corning, CA 96021",60978011523,,1
Centennial Continuation High,"250 E. Fig Ln., Corning, CA 96021",60981001043,,1
Corning High,"643 Blackburn Ave., Corning, CA 96021",60981001044,,1
Lee V. Pollard High,"185 Magnolia Ave., Corona, CA 92879",60985000853,,1
Corona Vista High,"1150 Tenth St., Corona, CA 92882",60985000905,,1
William McKinley Elementary,"2050 Aztec Ln., Corona, CA 92879",60985000932,,1
John Adams Elementary,"2350 Border Ave., Corona, CA 92882",60985001045,,1
Auburndale Intermediate,"1255 River Rd., Corona, CA 92880",60985001046,,1
Corona-Norco Alternative,"185 Magnolia Ave., Corona, CA 92879",60985001047,,1
Corona Fundamental Intermediate,"1230 S. Main St., Corona, CA 92882",60985001048,,1
Corona High,"1150 W. Tenth St., Corona, CA 92882",60985001049,,1
Coronita Elementary,"1757 Via Del Rio, Corona, CA 92882",60985001050,,1
Garretson Elementary,"1650 Garretson Ave., Corona, CA 92879",60985001053,,1
Highland Elementary,"2301 Alhambra St., Norco, CA 92860",60985001054,,1
Home Gardens Academy,"13550 Tolton Ave., Corona, CA 92879",60985001055,,1
Jefferson Elementary,"1040 S. Vicentia Ave., Corona, CA 92882",60985001057,,1
Lincoln Alternative Elementary,"1041 Fullerton Ave., Corona, CA 92879",60985001058,,1
Norco Elementary,"1700 Temescal Ave., Norco, CA 92860",60985001059,,1
Norco Intermediate,"2711 Temescal Ave., Norco, CA 92860",60985001060,,1
Norco High,"2065 Temescal Ave., Norco, CA 92860",60985001061,,1
Parkridge Elementary,"750 Corona Ave., Corona, CA 92879",60985001062,,1
Letha Raney Intermediate,"1010 W. Citron St., Corona, CA 92882",60985001063,,1
Riverview Elementary,"4600 Pedley Ave., Norco, CA 92860",60985001064,,1
Sierra Vista Elementary,"3560 Corona Ave., Norco, CA 92860",60985001065,,1
John Stallings Elementary,"1980 Fullerton Ave., Corona, CA 92881",60985001066,,1
Vicentia Elementary,"2005 S. Vicentia Ave., Corona, CA 92882",60985001067,,1
Victress Bower School for Exceptional Students,"1250 W. Parkridge Ave., Norco, CA 92860",60985001068,,1
George Washington Elementary,"1220 W. Parkridge Ave., Norco, CA 92860",60985001069,,1
Santiago High,"1395 Foothill Pkwy., Corona, CA 92881",60985004959,,1
Susan B. Anthony Elementary,"2665 Gilbert Ave., Corona, CA 92881",60985004978,,1
Cesar Chavez Academy,"1150 Paseo Grande, Corona, CA 92882",60985007209,,1
Benjamin Franklin Elementary,"2650 Oak Ave., Corona, CA 92882",60985008262,,1
Citrus Hills Intermediate,"3211 S. Main St., Corona, CA 92882",60985008263,,1
Woodrow Wilson Elementary,"1750 Spyglass Dr., Corona, CA 92883",60985008559,,1
Foothill Elementary,"2601 S. Buena Vista Ave., Corona, CA 92882",60985009354,,1
Prado View Elementary,"2800 Ridgeline Dr., Corona, CA 92882",60985009355,,1
Centennial High,"1820 Rimpau Ave., Corona, CA 92881",60985009532,,1
Corona Ranch Elementary,"785 Village Loop Dr., Corona, CA 92879",60985010580,,1
Orange Elementary,"1350 Valencia Rd., Corona, CA 92881",60985010581,,1
Dwight D. Eisenhower Elementary,"3355 Mountain Gate Dr., Corona, CA 92882",60985011014,,1
Harada Elementary,"12884 Oakdale St., Eastvale, CA 92880",60985011015,,1
Temescal Valley Elementary,"22950 Claystone Ave., Corona, CA 92883",60985011245,,1
Clara Barton Elementary,"7437 Corona Valley Ave., Eastvale, CA 92880",60985011246,,1
El Cerrito Middle,"7610 El Cerrito Rd., Corona, CA 92881",60985011247,,1
Orange Grove High,"300 Buena Vista Ave., Corona, CA 92882",60985011708,,1
Eleanor Roosevelt High,"7447 Scholar Way, Eastvale, CA 92880",60985011709,,1
River Heights Intermediate,"7227 Scholar Way, Eastvale, CA 92880",60985011710,,1
Eastvale Elementary,"13031 Orange St., Eastvale, CA 92880",60985011711,,1
John F. Kennedy High,"1951 Third St., Norco, CA 92860",60985011712,,1
Dr. Bernice Jameson Todd Academy,"25105 Mayhew Canyon Rd., Corona, CA 92883",60985011861,,1
Rosa Parks Elementary,"13830 Whispering Hills Dr., Corona, CA 92880",60985011994,,1
Louis VanderMolen Fundamental Elementary,"6744 Carnelian St., Jurupa Valley, CA 91752",60985012394,,1
Dr. Augustine Ramirez Intermediate,"6905 Harrison Ave., Eastvale, CA 92880",60985012824,,1
Ronald Reagan Elementary,"8300 Fieldmaster St., Eastvale, CA 92880",60985013855,,1
CNUSD Hybrid School of Innovation,"1951 Third St., Norco, CA 92860",60985014184,,1
Coronado Village Elementary,"600 Sixth St., Coronado, CA 92118",60987001070,,1
Coronado High,"650 D Ave., Coronado, CA 92118",60987001071,,1
Coronado Middle,"550 F Ave., Coronado, CA 92118",60987001072,,1
Silver Strand Elementary,"1350 Leyte Rd., Coronado, CA 92118",60987001074,,1
Coronado Unified Special Education Pre-K,"201 6th St., Coronado, CA 92118",60987014121,,1
El Camino High,"5450 Snyder Ln., Rohnert Park, CA 94928",60994001076,,1
Evergreen Elementary,"1125 Emily Ave., Rohnert Park, CA 94928",60994001077,,1
Marguerite Hahn Elementary,"825 Hudis St., Rohnert Park, CA 94928",60994001078,,1
John Reed Primary,"390 Arlen Dr., Rohnert Park, CA 94928",60994001079,,1
Rancho Cotate High,"5450 Snyder Ln., Rohnert Park, CA 94928",60994001081,,1
Thomas Page Academy,"1075 Madrone Ave., Cotati, CA 94931",60994001083,,1
Waldo Rohnert Intermediate,"550 Bonnie Ave., Rohnert Park, CA 94928",60994001084,,1
