NCESSCH,URL_2019
4.80005E+11,http://usplaces.com/Executive%20Offices/houston-tx/kipp-north-forest-lower-girls-school-kipp-inc-charter
4.80005E+11,http://www.kipp.org/school-content/kipp-polaris-academy-for-boys
4.80005E+11,http://www.kipp.org/school/kipp-liberation-college-prep/
4.80005E+11,http://www.kipp.org/school/kipp-shine-prep/
4.80005E+11,https://hcjpd.harriscountytx.gov/Pages/Facilities.aspx
4.80004E+11,https://waysideschools.org/ama/
4.80004E+11,https://waysideschools.org/stp/
4.80004E+11,https://waysideschools.org/epa/
4.80003E+11,http://www.uh.edu/charter-school/
4.80003E+11,https://www.uplifteducation.org/Domain/3186
4.80003E+11,https://www.uplifteducation.org/Domain/1427
4.80003E+11,https://ggcs.cyberschool.com/
4.80002E+11,https://www.homevaluestore.com/school/Girls-Boys-Prep-Academy-Middle-Houston-TX
4.70318E+11,http://kippnashville.org/schools-programs/kipp-kirkpatrick/
4.70318E+11,https://valorcollegiate.org/
4.70318E+11,https://stemprepacademy.org/
4.70318E+11,https://www.rocketshipschools.org/schools/nashville-northeast-elementary/
4.70318E+11,http://www.kipp.org/school-content/kipp-nashville-college-prep
4.70318E+11,http://kippnashville.org/schools-programs/kipp-nashville-collegiate-high/
4.70318E+11,https://stemprepacademy.org/
4.70318E+11,http://www.smithsoncraighead.org
4.70015E+11,http://www.gestaltcs.org/
4.70015E+11,https://aspirepublicschools.org/locations/memphis/aspire-east-academy/
4.70015E+11,https://memphisbusinessacademy.com/stem/
4.70015E+11,https://goodwillmemphis.org/excel-center/
4.70015E+11,https://www.cityuniversityschool.org/school-of-independence/
4.70015E+11,https://www.cityuniversityschool.org/girls-prep/
4.70015E+11,http://www.gestaltcs.org/power-center-high/
4.70015E+11,https://www.cityuniversityschool.org/boys-prep/
4.70015E+11,https://www.freedomprep.org/high-school-9-12/
4.70015E+11,https://www.cityuniversityschool.org/?page_id=433
4.70015E+11,http://tn.greendot.org/hillcrest/
4.70015E+11,http://memphisscholars.org/mscg/
4.70015E+11,http://tn.greendot.org/kirby/
4.70015E+11,0
4.70015E+11,https://freedomprep.org/
4.70015E+11,http://www.gestaltcs.org/klondike/about-klondike-academy/
4.70015E+11,http://fraysercs.org/humes-prep/
4.70015E+11,https://tn.greendot.org/wooddale/
4.70015E+11,http://fraysercs.org/mlk-prep/
4.70015E+11,https://tn.greendot.org/fairley/
4.5039E+11,0
4.5039E+11,http://www.connectionsacademy.com/south-carolina-virtual-school/home.aspx
4.5009E+11,https://www.anderson5.net/Domain/4026
4.40002E+11,http://www.nowellacademy.org
4.40002E+11,https://www.achievementfirst.org
4.40002E+11,https://www.achievementfirst.org
4.40001E+11,https://beaconart.org/aboutus/mission-vision/
4.2009E+11,http://freirecharterschool.org/about-us/mission-and-vision/
4.20089E+11,http://www.masterycharter.org/elementary-schools/
4.20089E+11,http://kippphiladelphia.org/our-schools/kipp-west-philadelphia-preparatory-charter-school/
4.20089E+11,http://kippphiladelphia.org/our-schools/kipp-dubois-collegiate-academy/
4.20088E+11,http://www.myrccs.com/en/about-rccs/
4.20088E+11,http://propelschools.org/propel-hazelwood/
4.20088E+11,0
4.20087E+11,http://www.masterycharter.org/elementary-schools/
4.20087E+11,http://universalfamilyofschools.org/our-schools/universal-alcorn-middle-years-academy/
4.20087E+11,http://www.ap-schools.org/Memphis-Street-Academy/about-msa/
4.20087E+11,http://universalfamilyofschools.org/our-schools/universal-creighton-charter-school/
4.20086E+11,http://stringtheoryschools.com/edmunds-campus/
